ticker,date,sma_20,bb_width,volume_ratio,volume_sma_20,rsi_14,macd_histogram,price_to_sma_50,volatility_20,trend_label
STK005,2022-04-01,71.5265,10.10289193,0.939618135,1305555.9,39.47237432,-0.754400997,-0.068785345,0.02232764,Downtrend
STK005,2022-04-04,71.2765,10.67101357,1.023444343,1292356.55,33.51558229,-0.707378586,-0.041808384,0.02270203,Downtrend
STK005,2022-04-05,70.9145,11.85410593,1.063235869,1296545.8,29.99021526,-0.781504444,-0.069282768,0.023607299,Sideways
STK005,2022-04-06,70.4905,13.22242736,1.19323207,1314803.75,20.71428571,-0.863355374,-0.082755342,0.023771566,Sideways
STK005,2022-04-07,69.9925,14.67830408,1.085166703,1319789.85,20.55696203,-0.943151529,-0.095066934,0.023833392,Sideways
STK005,2022-04-08,69.55,15.94209522,0.669770441,1305442.8,17.29559748,-0.943213152,-0.091298769,0.023757694,Downtrend
STK005,2022-04-11,69.2615,16.61686284,0.840235775,1300113.65,26.84151786,-0.789037448,-0.065159516,0.024383804,Downtrend
STK005,2022-04-12,68.832,16.53471041,0.955742827,1284176.0,34.24828447,-0.597441207,-0.05246048,0.02117288,Downtrend
STK005,2022-04-13,68.3735,16.40236324,1.067470261,1279766.8,28.7444232,-0.475311916,-0.059300635,0.021153358,Downtrend
STK005,2022-04-14,67.713,15.78599032,1.065518457,1284399.15,26.42062097,-0.486919544,-0.085633309,0.020153887,Downtrend
STK005,2022-04-15,67.035,15.55572936,0.878883132,1286941.3,23.05998899,-0.545532887,-0.103835074,0.020352903,Downtrend
STK005,2022-04-18,66.1505,15.75342355,1.054010483,1280536.6,20.77342588,-0.753736958,-0.149877963,0.022157557,Uptrend
STK005,2022-04-19,65.347,16.77174617,0.723324998,1267274.05,18.59464627,-0.8950123,-0.162021118,0.021567164,Uptrend
STK005,2022-04-20,64.7495,17.38064974,0.786518799,1247773.1,27.51643905,-0.818966283,-0.136610168,0.022564821,Downtrend
STK005,2022-04-21,64.0195,17.87893073,0.873776878,1245000.9,26.78483506,-0.814320194,-0.159542333,0.022288069,Sideways
STK005,2022-04-22,63.4465,17.37691281,1.160681455,1241214.8,29.72589792,-0.583503211,-0.120195194,0.025621819,Downtrend
STK005,2022-04-25,62.876,16.33150987,1.008652032,1255687.75,34.47204969,-0.360819087,-0.112558,0.025671267,Downtrend
STK005,2022-04-26,62.406,15.33718371,0.864619675,1241223.2,38.97490657,-0.136852801,-0.101421113,0.025880842,Downtrend
STK005,2022-04-27,61.7615,14.53690635,0.925618175,1243221.05,35.26570048,-0.167933301,-0.146633458,0.027698293,Sideways
STK005,2022-04-28,61.2525,14.53690635,0.803102669,1211421.7,35.45101843,-0.152643616,-0.144529966,0.026913173,Uptrend
STK005,2022-04-29,60.794,14.23554868,1.200553725,1223531.25,30.16120645,-0.117039899,-0.144430109,0.026855379,Uptrend
STK005,2022-05-02,60.1915,13.51726086,1.170846563,1229368.6,25.95032945,-0.137950112,-0.1598994,0.025848909,Uptrend
STK005,2022-05-03,59.7165,13.16587791,0.904155743,1215386.85,28.10087494,-0.095868748,-0.152956681,0.025465205,Uptrend
STK005,2022-05-04,59.3655,12.70475402,0.872490736,1188804.6,35.86317477,0.04178112,-0.132307842,0.026160922,Sideways
STK005,2022-05-05,59.1815,12.27640458,1.390166761,1200650.2,45.49201443,0.287541781,-0.098489559,0.027604206,Downtrend
STK005,2022-05-06,58.968,11.81665266,0.80948133,1205733.8,52.81100478,0.408836188,-0.107382714,0.027672489,Downtrend
STK005,2022-05-09,58.645,11.81665266,0.890897554,1204780.5,54.00611621,0.444827284,-0.116413311,0.026966916,Downtrend
STK005,2022-05-10,58.3845,9.050961915,0.990649218,1203001.0,55.05080693,0.591015457,-0.08520336,0.028115553,Downtrend
STK005,2022-05-11,58.0155,7.208667006,0.918392919,1189307.95,51.538892,0.494766827,-0.12473859,0.029721396,Downtrend
STK005,2022-05-12,57.608,6.773528661,1.100691121,1186160.2,36.87707641,0.254948579,-0.162767411,0.030735898,Downtrend
STK005,2022-05-13,57.2445,6.908880327,0.879767563,1181582.55,34.50356555,0.077533128,-0.165681578,0.030512017,Downtrend
STK005,2022-05-16,56.9555,8.460657931,1.168549703,1183230.8,29.0190036,-0.137161432,-0.189695228,0.029086283,Uptrend
STK005,2022-05-17,56.6195,10.6291078,0.974947619,1195684.75,30.92501368,-0.370674496,-0.215256536,0.029913946,Uptrend
STK005,2022-05-18,56.1405,12.78591643,1.328132115,1228173.75,28.81962187,-0.55950064,-0.230065268,0.029168038,Uptrend
STK005,2022-05-19,55.75,14.46574465,0.667515901,1214309.65,29.36061381,-0.619161188,-0.222487655,0.028857411,Uptrend
STK005,2022-05-20,55.75,14.53281383,1.179884312,1213889.35,41.82404422,-0.386555314,-0.163734096,0.031464315,Uptrend
STK005,2022-05-23,55.104,14.15579123,1.253660371,1227505.5,44.75065617,-0.100137734,-0.135087674,0.032307959,Downtrend
STK005,2022-05-24,54.8105,13.42537095,1.231162798,1250845.95,44.75065617,0.152891249,-0.118674131,0.032354694,Sideways
STK005,2022-05-25,54.689,13.3066815,0.729253564,1238466.35,38.11856933,0.344576819,-0.109032387,0.030303601,Uptrend
STK005,2022-05-26,54.525,13.20185952,0.739683603,1235516.1,37.82207098,0.417418438,-0.116414497,0.030452721,Uptrend
STK005,2022-05-27,54.362,13.08562635,0.84415932,1213280.45,38.91945973,0.458226184,-0.111873635,0.030452947,Uptrend
STK005,2022-05-30,54.183,13.22598463,0.817211644,1189931.65,29.90797546,0.386427389,-0.130071647,0.030725183,Uptrend
STK005,2022-05-31,54.115,13.14250637,0.976029139,1193217.45,43.55256344,0.506031776,-0.081551727,0.032840089,Uptrend
STK005,2022-06-01,54.079,13.02279718,1.295725281,1220423.05,55.79631636,0.695422927,-0.045255435,0.03340732,Downtrend
STK005,2022-06-02,53.959,12.39610058,1.183564893,1208483.8,58.49673203,0.82450625,-0.033138348,0.032310289,Downtrend
STK005,2022-06-03,53.987,12.57689176,0.881311696,1213140.6,69.40298507,1.024568319,0.009600093,0.033518245,Downtrend
STK005,2022-06-06,53.947,12.39163793,1.159005701,1230798.95,69.2185008,0.9806034,-0.020695959,0.034354628,Downtrend
STK005,2022-06-07,53.789,11.43518412,1.160390926,1243349.95,72.61572783,0.886503251,-0.023803525,0.033459591,Downtrend
STK005,2022-06-08,53.678,11.09051449,1.006224632,1251712.55,65.58375635,0.671994242,-0.051184025,0.032607879,Sideways
STK005,2022-06-09,53.603,11.1144636,1.011934791,1249661.55,52.1218716,0.382155947,-0.081682814,0.031851408,Uptrend
STK005,2022-06-10,53.5525,11.14829324,0.84074956,1250242.7,47.75678867,0.185146305,-0.078322452,0.031780441,Uptrend
STK005,2022-06-13,53.6355,11.02168179,0.750290155,1227145.25,48.12426729,0.109832287,-0.059851322,0.030872512,Uptrend
STK005,2022-06-14,53.8825,10.43261182,1.155340596,1240519.9,51.10497238,0.146401315,-0.033549317,0.029704116,Uptrend
STK005,2022-06-15,54.149,9.104371651,0.972302852,1218183.2,50.88008801,0.109808746,-0.046340849,0.029246475,Uptrend
STK005,2022-06-16,54.463,7.43816729,1.11711093,1247324.65,53.84213278,0.154748668,-0.024959196,0.029394466,Uptrend
STK005,2022-06-17,54.6085,7.038424166,1.109033783,1244734.85,58.32389581,0.179159972,-0.022733351,0.0254929,Uptrend
STK005,2022-06-20,54.6085,7.031938866,1.075123645,1234133.4,54.56790123,0.261130272,-0.000143067,0.025105276,Uptrend
STK005,2022-06-21,54.878,7.264803109,1.028965481,1219895.15,51.98956295,0.369179836,0.021023068,0.025255802,Uptrend
STK005,2022-06-22,55.06,7.739179883,1.131178551,1245162.4,53.7397863,0.487069805,0.041689136,0.025477713,Uptrend
STK005,2022-06-23,55.404,8.907216707,0.875091267,1254351.45,54.08608858,0.691905807,0.085603477,0.026400519,Uptrend
STK005,2022-06-24,55.8575,10.6807993,1.061818422,1270598.6,66.91542289,0.919139589,0.122581434,0.027052294,Uptrend
STK005,2022-06-27,56.4085,11.714256,0.79231974,1272384.05,69.62732919,1.04174402,0.128500883,0.025673479,Uptrend
STK005,2022-06-28,56.9015,13.49606898,1.212296794,1292497.85,80.67818298,1.150594109,0.150402256,0.024157202,Uptrend
STK005,2022-06-29,57.273,14.799699,0.798600394,1263898.7,89.11660777,1.118688438,0.138413186,0.023624885,Uptrend
STK005,2022-06-30,57.618,15.8479491,0.822172006,1243501.35,88.86539817,1.026400563,0.133853892,0.023687471,Uptrend
STK005,2022-07-01,57.942,17.3282737,0.854874162,1243181.8,89.64613368,1.023209244,0.164245302,0.022972283,Uptrend
STK005,2022-07-04,58.518,19.70179196,1.302204663,1253470.4,90.68945197,1.146449252,0.213572458,0.022626778,Downtrend
STK005,2022-07-05,59.0755,21.2376368,0.835822307,1232854.15,91.33531157,1.097353408,0.196102951,0.022808597,Sideways
STK005,2022-07-06,59.814,22.73137743,1.160711252,1241956.6,91.68091168,1.103048428,0.221519277,0.020765125,Sideways
STK005,2022-07-07,60.6795,23.41883893,1.130769631,1249365.0,92.07317073,1.061776962,0.224959133,0.017320778,Downtrend
STK005,2022-07-08,61.461,23.06475242,0.919484082,1254481.75,83.07445099,0.847221582,0.189837055,0.01915149,Downtrend
STK005,2022-07-11,62.103,22.13563966,0.838898156,1261353.35,73.74045802,0.516140791,0.150638877,0.021372456,Downtrend
STK005,2022-07-12,62.719,21.40120567,0.849965612,1242496.15,73.40206186,0.304978471,0.159483966,0.021150609,Downtrend
STK005,2022-07-13,63.502,20.46216164,0.883027098,1237930.3,73.42945417,0.284652242,0.196209334,0.020872659,Downtrend
STK005,2022-07-14,64.115,18.97602476,1.047049423,1232800.45,61.83943089,0.079944875,0.152580337,0.023275613,Sideways
STK005,2022-07-15,64.563,16.84925661,1.298603587,1244589.2,51.95035461,-0.29232144,0.093393687,0.026809175,Sideways
STK005,2022-07-18,65.012,14.74923641,0.739532779,1223487.35,51.3464991,-0.465440778,0.109898606,0.026755308,Uptrend
STK005,2022-07-19,65.445,12.63559883,0.769555207,1207175.25,54.09982175,-0.530406033,0.119627189,0.026654122,Uptrend
STK005,2022-07-20,65.887,10.51599363,1.055079794,1200058.05,56.64543524,-0.491059083,0.136282439,0.026662088,Uptrend
STK005,2022-07-21,66.212,9.152624933,0.967815329,1203408.3,53.05747126,-0.460026809,0.132421298,0.025458633,Sideways
STK005,2022-07-22,66.3415,9.152624933,1.28097763,1213686.3,41.516772,-0.554761491,0.097356422,0.025482542,Uptrend
STK005,2022-07-25,66.52,7.882035537,1.154405691,1234537.4,47.02830189,-0.514686494,0.115950741,0.025842877,Uptrend
STK005,2022-07-26,66.7075,7.70014764,0.976684324,1215553.45,46.6000951,-0.381470476,0.135514019,0.025904098,Uptrend
STK005,2022-07-27,66.935,7.293180665,1.121623395,1234307.35,45.93163216,-0.280228741,0.132354502,0.025760853,Uptrend
STK005,2022-07-28,67.1495,6.652144569,0.960930999,1242906.1,49.20061888,-0.242625204,0.119355041,0.025813478,Uptrend
STK005,2022-07-29,67.419,7.259495705,1.123876002,1260606.15,61.42506143,-0.035090637,0.160845251,0.026745586,Uptrend
STK005,2022-08-01,67.661,8.967477143,1.173964191,1252512.65,64.36677258,0.235607073,0.193152062,0.025933933,Uptrend
STK005,2022-08-02,67.888,9.866917398,1.202595205,1277825.65,56.78416224,0.304614093,0.16834443,0.026048135,Uptrend
STK005,2022-08-03,68.049,10.68785361,0.859279675,1259877.35,64.87493348,0.340534583,0.168352734,0.025527683,Uptrend
STK005,2022-08-04,68.1555,11.17241321,1.125460386,1260152.75,76.04491578,0.289240254,0.152282837,0.025602583,Uptrend
STK005,2022-08-05,68.4785,12.62319519,1.108135274,1273012.45,78.06967447,0.387613057,0.185734371,0.025892631,Uptrend
STK005,2022-08-08,69.0035,14.43303973,0.761394472,1268392.45,79.62864721,0.538016113,0.208560056,0.025042845,Uptrend
STK005,2022-08-09,69.3765,15.1009419,1.113314311,1287243.85,69.32730924,0.436865969,0.165457766,0.026361059,Uptrend
STK005,2022-08-10,69.691,16.13903225,1.10791778,1304872.1,71.05637139,0.406992081,0.177857401,0.025525961,Sideways
STK005,2022-08-11,70.1925,17.23891742,1.092538952,1312002.65,79.25531915,0.431365664,0.191922189,0.024006222,Sideways
STK005,2022-08-12,70.9105,17.51622394,0.807196261,1282971.75,78.81481481,0.462590748,0.200293736,0.01993354,Sideways
STK005,2022-08-15,71.605,17.89754467,0.779198454,1287908.1,77.79503106,0.47308283,0.202234159,0.01986562,Downtrend
STK005,2022-08-16,72.1995,17.69089674,0.880445871,1298627.25,72.54420432,0.344507159,0.174897113,0.020722463,Downtrend
STK005,2022-08-17,72.7105,17.41880641,0.789746274,1286104.2,72.11914063,0.187690124,0.159921919,0.020836239,Downtrend
STK005,2022-08-18,73.233,16.95971748,0.913450769,1286634.2,67.93935991,0.069466198,0.155718489,0.020799346,Uptrend
STK005,2022-08-19,73.8535,15.47214148,1.002296691,1272679.05,63.16129032,-0.028101799,0.149285407,0.019200368,Sideways
STK005,2022-08-22,74.3645,13.98872012,0.815476371,1252490.0,64.57783641,-0.164980231,0.130203313,0.019379275,Sideways
STK005,2022-08-23,74.676,12.66388416,1.217844261,1270492.5,54.60910152,-0.424245412,0.088406065,0.020797011,Uptrend
STK005,2022-08-24,75.0325,11.15696148,1.048056787,1267702.3,59.33446136,-0.517833124,0.098438624,0.02094074,Uptrend
STK005,2022-08-25,75.634,9.83644266,1.363329541,1296352.75,63.36382114,-0.285149261,0.156231478,0.024117472,Downtrend
STK005,2022-08-26,76.013,9.078141243,1.363329541,1293039.85,54.52169367,-0.244971144,0.12697533,0.023350097,Downtrend
STK005,2022-08-29,76.2535,8.912319327,0.860247801,1274331.65,60.71012806,-0.252333097,0.115251713,0.022384971,Downtrend
STK005,2022-08-30,76.5605,8.263904773,1.064605709,1264823.2,58.23019802,-0.253431486,0.111722432,0.021963914,Downtrend
STK005,2022-08-31,76.9035,7.824402045,0.793246746,1260696.0,57.60050251,-0.191256542,0.121161554,0.02208431,Downtrend
STK005,2022-09-01,77.1085,6.452746784,0.971896572,1250553.85,44.76712329,-0.378149634,0.069445185,0.024303591,Sideways
STK005,2022-09-02,76.9875,7.487194682,1.069023436,1246655.55,34.94423792,-0.748147044,0.011644405,0.025872689,Uptrend
STK005,2022-09-05,76.689,9.319777725,1.188777138,1274099.2,34.60653474,-1.058009068,-0.01166898,0.025303796,Uptrend
STK005,2022-09-06,76.609,9.738171448,0.876763033,1257573.55,41.18150685,-1.081142736,0.015212165,0.025585787,Uptrend
STK005,2022-09-07,76.554,9.869646397,1.047459382,1250796.95,44.64141821,-0.943219958,0.036442104,0.02589597,Uptrend
STK005,2022-09-08,76.576,9.899073003,1.340823687,1263856.7,50.23542195,-0.634125629,0.072982745,0.027087568,Sideways
STK005,2022-09-09,76.479,9.794132723,0.817175715,1263709.85,49.13212894,-0.507556353,0.050792197,0.027223245,Sideways
STK005,2022-09-12,76.3155,9.581591781,0.843260344,1266951.55,52.33962264,-0.456196026,0.039409749,0.027188759,Uptrend
STK005,2022-09-13,76.18,9.610783417,0.757832053,1257429.0,48.73466258,-0.457456902,0.027229763,0.027038497,Uptrend
STK005,2022-09-14,76.181,9.612254459,0.757832053,1257919.3,43.79991593,-0.299138003,0.056085068,0.027914783,Sideways
STK005,2022-09-15,76.1725,9.596779065,0.705807213,1243022.15,46.96428571,-0.186261289,0.055389836,0.027904492,Sideways
STK005,2022-09-16,76.176,9.604765484,0.811568331,1229117.7,48.53072128,-0.089490567,0.057911474,0.027922306,Sideways
STK005,2022-09-19,76.214,9.662231626,0.956938766,1237247.4,47.84753363,-0.03640163,0.053740206,0.027821415,Downtrend
STK005,2022-09-20,76.4255,9.686257003,1.077935239,1225959.55,47.63619991,0.058722325,0.064839935,0.026878646,Downtrend
STK005,2022-09-21,76.548,9.722027945,0.859529716,1211598.6,54.25641026,0.067858946,0.054019159,0.026817223,Downtrend
STK005,2022-09-22,76.39,9.178280999,1.255108936,1198439.4,63.58173077,-0.005613021,0.036945048,0.023197458,Downtrend
STK005,2022-09-23,76.2645,8.966796999,1.132180248,1198775.55,66.24921728,-0.11295825,0.022236812,0.022965528,Sideways
STK005,2022-09-26,75.8885,10.07522255,1.479901814,1235375.2,44.16666667,-0.522191224,-0.050944086,0.027649822,Uptrend
STK005,2022-09-27,75.506,10.76890964,1.095576119,1235740.7,38.91737892,-0.751468826,-0.050916486,0.027629782,Uptrend
STK005,2022-09-28,75.0925,10.69379259,0.707742664,1229237.75,29.24092409,-0.826780432,-0.044957219,0.027410009,Uptrend
STK005,2022-09-29,74.8945,10.9262367,0.837211781,1219517.0,36.6779661,-0.771038826,-0.033228263,0.026283243,Uptrend
STK005,2022-09-30,75.0035,10.66108141,1.02713854,1215295.65,46.83855126,-0.555186417,-0.006040095,0.024569551,Sideways
STK005,2022-10-03,75.247,9.90316143,0.998193555,1199427.7,52.65989241,-0.315399987,0.007234087,0.024155632,Sideways
STK005,2022-10-04,75.315,9.703273457,1.141805286,1213581.7,41.24685139,-0.237751065,-0.013168387,0.023826266,Sideways
STK005,2022-10-05,75.2665,9.798416843,1.193438045,1220928.9,39.42542787,-0.212286734,-0.022272596,0.023279073,Sideways
STK005,2022-10-06,75.169,9.56482063,1.3348109,1217451.85,44.72950363,-0.058923041,0.001568179,0.022287419,Uptrend
STK005,2022-10-07,75.072,9.547810771,1.135872028,1236016.0,41.70566823,-0.045174431,-0.017446446,0.022300457,Uptrend
STK005,2022-10-10,75.0335,9.542902791,0.732697505,1227569.35,39.9249732,-0.000850759,-0.01132335,0.022282015,Uptrend
STK005,2022-10-11,75.08,9.557520048,0.942263583,1238261.8,44.26315789,0.090309491,0.00046521,0.022347589,Uptrend
STK005,2022-10-12,74.9545,9.388445082,0.976105031,1247890.3,43.98535565,0.069271595,-0.015606052,0.021511512,Uptrend
STK005,2022-10-13,74.982,9.507896773,1.049419006,1270698.35,53.96455224,0.255823694,0.024631789,0.02364398,Uptrend
STK005,2022-10-14,75.086,10.13494964,0.947998155,1281568.95,74.80577137,0.482354656,0.048478461,0.024233625,Uptrend
STK005,2022-10-17,75.154,10.46846613,1.150761929,1296997.2,71.51256013,0.548661392,0.037513759,0.02436646,Uptrend
STK005,2022-10-18,75.157,10.48474059,0.873541777,1287140.5,69.76112921,0.544915984,0.03324644,0.024200265,Uptrend
STK005,2022-10-19,75.3125,11.48608953,1.169748001,1311793.65,71.96779064,0.666610777,0.063737568,0.025048923,Uptrend
STK005,2022-10-20,75.6295,13.42325068,0.863458288,1292380.9,71.89707366,0.842437683,0.090511397,0.025329148,Downtrend
STK005,2022-10-21,75.9535,14.75131266,0.860546674,1279576.15,67.58014478,0.85789963,0.080105417,0.025255705,Downtrend
STK005,2022-10-24,76.5755,15.17522344,0.830915615,1239667.4,73.81465517,0.854959554,0.087130024,0.018163203,Downtrend
STK005,2022-10-25,76.5755,15.69673972,1.046682878,1236696.45,77.90397522,0.887192368,0.103295521,0.018180579,Downtrend
STK005,2022-10-26,77.929,15.94842688,1.087147564,1261784.55,75.62642369,0.857987001,0.102931593,0.018253783,Downtrend
STK005,2022-10-27,78.358,15.20938547,0.909900026,1268442.65,66.49974962,0.539683596,0.052691891,0.02175392,Uptrend
STK005,2022-10-28,78.6535,14.85488132,0.666145205,1247582.35,64.17461114,0.268147906,0.046028371,0.021072964,Uptrend
STK005,2022-10-31,78.9065,14.68466741,1.06796267,1254718.95,63.00518135,0.089326278,0.049219195,0.020889478,Uptrend
STK005,2022-11-01,79.226,14.07804652,0.883748783,1240238.2,66.81318681,-0.048378683,0.046446442,0.020271094,Uptrend
STK005,2022-11-02,79.6435,13.26025974,1.081118596,1234093.1,63.21559074,-0.059809737,0.062537083,0.020251428,Uptrend
STK005,2022-11-03,80.007,12.99431519,1.076340458,1218410.95,60.72821847,-0.023906209,0.072998597,0.01969309,Uptrend
STK005,2022-11-04,80.6035,12.92435172,1.131946972,1217097.65,70.63758389,0.194276831,0.113370523,0.020385033,Downtrend
STK005,2022-11-07,81.192,12.71346141,0.733553674,1216753.5,72.12020033,0.32592854,0.115230613,0.02040213,Sideways
STK005,2022-11-08,81.813,13.04439125,0.822378821,1208090.45,70.78717201,0.477386439,0.133145933,0.020521476,Downtrend
STK005,2022-11-09,82.327,11.33270331,1.365047067,1231220.55,54.48087432,0.31760966,0.08898329,0.022359803,Sideways
STK005,2022-11-10,82.712,10.75164692,1.201873008,1239001.95,58.03080308,0.219297768,0.093858098,0.020727114,Sideways
STK005,2022-11-11,82.8855,10.34335566,0.944008163,1236624.9,49.92450931,-0.020906501,0.061209262,0.021366585,Sideways
STK005,2022-11-14,83.3175,10.35636087,1.320863034,1244166.85,56.47419073,0.09017174,0.112437056,0.023913238,Downtrend
STK005,2022-11-15,83.6405,9.427507122,1.22560195,1265498.15,50.79554495,-0.018561486,0.078320955,0.024985965,Sideways
STK005,2022-11-16,83.846,9.167580407,1.22560195,1249121.2,59.93470149,-0.09978184,0.076479369,0.024187927,Sideways
STK005,2022-11-17,83.891,9.146184939,0.771166515,1241183.3,58.32955061,-0.230748315,0.061580778,0.02371593,Sideways
STK005,2022-11-18,83.8705,9.207351525,1.136293787,1257575.3,52.80472375,-0.447406428,0.034665389,0.024279421,Uptrend
STK005,2022-11-21,83.9215,9.17969636,0.932013663,1265023.3,56.75360062,-0.445659201,0.05834686,0.024874387,Downtrend
STK005,2022-11-22,83.887,9.165078803,0.838119838,1252801.75,53.59317905,-0.457981623,0.051932498,0.024609183,Sideways
STK005,2022-11-23,83.8475,9.139074006,1.009115377,1247139.85,51.97478992,-0.454458476,0.050640812,0.024606106,Downtrend
STK005,2022-11-24,83.9945,8.69170179,0.827368476,1240760.35,44.16342412,-0.445896108,0.048266819,0.022275273,Downtrend
STK005,2022-11-25,84.1815,8.001950025,1.018461705,1263550.7,44.21768707,-0.408080755,0.05090513,0.02220702,Downtrend
STK005,2022-11-28,84.259,7.544326833,1.220815426,1274337.6,35.95775324,-0.49401948,0.026432477,0.022871509,Sideways
STK005,2022-11-29,84.3655,6.896644188,0.822098448,1271812.4,44.36424209,-0.501284157,0.031571548,0.022890501,Downtrend
STK005,2022-11-30,84.3485,6.999949173,1.109049177,1275851.45,40.01079914,-0.559184194,0.017023438,0.022808387,Sideways
STK005,2022-12-01,84.268,7.418072952,0.968284069,1271856.1,44.63855422,-0.600477598,0.010920126,0.022693437,Sideways
STK005,2022-12-02,83.9425,8.24428989,0.782961065,1251984.35,21.90889371,-0.705048381,-0.010012948,0.020947373,Downtrend
STK005,2022-12-05,83.6635,8.291461937,1.023838696,1272498.3,33.85951066,-0.659034782,0.003081255,0.021342233,Downtrend
STK005,2022-12-06,83.231,7.980111066,0.899157508,1280386.35,29.96441281,-0.693131891,-0.017139154,0.020948639,Sideways
STK005,2022-12-07,83.028,8.132674578,1.085308178,1264998.3,38.37535014,-0.599851403,-0.003763341,0.019948306,Sideways
STK005,2022-12-08,82.7885,8.094518223,1.175053314,1264855.8,44.12238325,-0.520876922,-0.007654079,0.019833903,Sideways
STK005,2022-12-09,82.498,9.47994759,1.107984025,1277244.95,24.96350365,-0.657400306,-0.049429658,0.020984188,Uptrend
STK005,2022-12-12,82.0195,9.13688626,1.030159329,1259975.0,28.85714286,-0.667620498,-0.042321353,0.016614964,Uptrend
STK005,2022-12-13,81.7555,8.893990638,0.955926446,1241777.55,37.08149084,-0.516846815,-0.020645779,0.017023151,Uptrend
STK005,2022-12-14,81.5535,8.33088635,0.932136397,1239185.6,42.04678363,-0.306990812,-0.006237679,0.017565722,Uptrend
STK005,2022-12-15,81.399,7.999862104,1.171129957,1265426.6,40.6175772,-0.160387367,-0.008641483,0.017409834,Uptrend
STK005,2022-12-16,81.2955,8.071934223,0.725502945,1238919.85,42.83030683,-0.118184936,-0.022134627,0.01681194,Uptrend
STK005,2022-12-19,81.2665,7.91681249,0.903113926,1235771.0,51.99789695,0.146370202,0.019078596,0.018828038,Sideways
STK005,2022-12-20,81.292,8.065454338,1.136419397,1254556.2,57.00534759,0.358676579,0.026319057,0.018920966,Sideways
STK005,2022-12-21,81.3045,8.13450584,1.025297715,1256020.55,57.55939525,0.463108009,0.021263364,0.01893352,Uptrend
STK005,2022-12-22,81.4035,8.80690901,0.869200075,1259426.95,66.37977407,0.61464909,0.039628566,0.019433648,Sideways
STK005,2022-12-23,81.505,9.496321726,0.854445181,1248418.3,64.74901297,0.704686033,0.042816476,0.019437681,Sideways
STK005,2022-12-26,81.54,9.564205197,0.951839531,1229128.4,58.99280576,0.520741954,0.003194456,0.020635244,Sideways
STK005,2022-12-27,81.6355,9.917117366,0.876764559,1230807.05,59.89949749,0.486234208,0.02235712,0.021088179,Uptrend
STK005,2022-12-28,81.922,11.18235151,0.859858429,1212172.8,65.16903915,0.611185003,0.053683492,0.021872198,Sideways
STK005,2022-12-29,82.1305,11.59513855,0.9123549,1205593.35,69.43127962,0.528833339,0.029488304,0.022571444,Uptrend
STK005,2022-12-30,82.4145,11.6927002,0.980458516,1216202.4,68.17298348,0.438361055,0.027567957,0.021967883,Uptrend
STK005,2023-01-02,82.587,11.7309638,0.923587713,1206789.55,61.78861789,0.291021151,0.015574224,0.022018257,Uptrend
STK005,2023-01-03,82.9695,12.0113874,1.02995732,1211622.05,64.36018957,0.351861762,0.047886186,0.022452636,Sideways
STK005,2023-01-04,83.38,12.93710128,0.809756837,1191205.75,67.46935201,0.481120483,0.068784289,0.02261134,Downtrend
STK005,2023-01-05,83.879,14.14755861,0.881335745,1168378.8,72.56071581,0.631988113,0.085710861,0.022731487,Downtrend
STK005,2023-01-06,84.612,14.43649527,1.0094732,1155966.3,69.70837253,0.769181684,0.098739516,0.019834361,Downtrend
STK005,2023-01-09,85.101,13.18634637,1.11765078,1155648.1,56.76767677,0.531480669,0.046080034,0.023373305,Downtrend
STK005,2023-01-10,85.457,12.25350545,1.071217385,1158337.25,55.48973144,0.291499611,0.035114773,0.023214155,Downtrend
STK005,2023-01-11,85.76,11.6038832,1.138409756,1167009.5,52.84518828,0.12901383,0.036952749,0.023042262,Downtrend
STK005,2023-01-12,86.0145,10.69175757,1.110057311,1157134.85,49.79641694,-0.060915004,0.023563609,0.023299105,Sideways
STK005,2023-01-13,86.0145,9.117749261,1.181962892,1182049.8,54.9169286,-0.247738565,0.013105174,0.023240299,Sideways
STK005,2023-01-16,86.314,8.939548087,1.069651345,1189885.85,49.20486436,-0.417152142,0.003868357,0.021282701,Sideways
STK005,2023-01-17,86.2895,9.042658901,1.145438296,1186557.15,40.61522419,-0.547314642,-0.001415486,0.021238356,Sideways
STK005,2023-01-18,86.311,8.962000716,0.786309977,1168091.5,47.37723214,-0.566308826,0.006994507,0.02131085,Sideways
STK005,2023-01-19,86.3215,8.953092027,1.278382621,1189381.0,51.60788382,-0.464837001,0.024247392,0.021188758,Downtrend
STK005,2023-01-20,86.244,9.083031258,1.278382621,1181248.2,50.58464667,-0.47208509,0.007672171,0.021461872,Downtrend
STK005,2023-01-23,86.3,8.793701095,1.084722091,1187137.25,41.31805158,-0.492413942,0.002278936,0.019752929,Sideways
STK005,2023-01-24,86.29,8.826486456,1.196420373,1205282.05,36.03997502,-0.460679508,0.007057028,0.019228182,Sideways
STK005,2023-01-25,86.072,9.213588135,0.989987891,1213220.9,26.23261694,-0.513074551,-0.009505409,0.018001088,Sideways
STK005,2023-01-26,85.8945,9.934340017,1.085656635,1224704.9,17.97824696,-0.596415339,-0.022717347,0.017596628,Uptrend
STK005,2023-01-27,85.7495,10.39608408,0.997396707,1226235.25,28.18791946,-0.58493408,-0.016248309,0.017703551,Sideways
STK005,2023-01-30,85.699,10.39608408,0.748086898,1215989.75,35.5186722,-0.489676347,-0.005095648,0.017764435,Uptrend
