ticker,date,open,high,low,close,volume,adjusted_close
STK002,2022-03-11,105.67,114.23,105.67,112.58,1165148,112.58
STK002,2022-03-14,112.08,113.2,110.19,111.85,923442,111.85
STK002,2022-03-15,113.77,113.77,109.33,111.16,1245150,111.16
STK002,2022-03-16,113.29,113.29,102.42,103.14,1232877,103.14
STK002,2022-03-17,102.8,102.8,96.28,98.34,1619166,98.34
STK002,2022-03-18,99.06,99.06,94.58,96.93,1161191,96.93
STK002,2022-03-21,97.49,97.49,91.07,91.87,1484774,91.87
STK002,2022-03-22,90.3,98.95,90.3,97.89,1239086,97.89
STK002,2022-03-23,97.08,99.77,97.08,98.46,952019,98.46
STK002,2022-03-24,98.48,102.01,97.68,99.79,1470525,99.79
STK002,2022-03-25,100.4,100.4,96.86,97.68,1412863,97.68
STK002,2022-03-28,97.45,105.36,97.45,103.38,1572843,103.38
STK002,2022-03-29,101.71,107.83,101.71,105.77,1420842,105.77
STK002,2022-03-30,106.39,106.39,101.58,102.45,1188007,102.45
STK002,2022-03-31,102.91,108.6,102.91,107.36,1409916,107.36
STK002,2022-04-01,107.36,107.36,104.53,106.24,1112687,106.24
STK002,2022-04-04,107.04,107.04,100.69,101.89,1363296,101.89
STK002,2022-04-05,101.31,105.79,101.31,104.78,1312590,104.78
STK002,2022-04-06,105.13,105.13,102.46,103.15,1077286,103.15
STK002,2022-04-07,103.06,103.06,100.14,101.65,1150763,101.65
STK002,2022-04-08,101.34,109.29,101.34,108.56,1788349,108.56
STK002,2022-04-11,107.68,108.66,106.46,107.26,942030,107.26
STK002,2022-04-12,107.02,111.65,107.02,109.82,1487207,109.82
STK002,2022-04-13,111.64,111.64,105.72,107.47,1237761,107.47
STK002,2022-04-14,106.67,114.33,106.67,112.4,1317263,112.4
STK002,2022-04-15,113.81,113.81,103.8,105.55,1398692,105.55
STK002,2022-04-18,106.59,106.59,102.35,103.17,1464025,103.17
STK002,2022-04-19,104.32,104.32,94.91,96.53,1648524,96.53
STK002,2022-04-20,97.41,97.41,91.5,92.7,1477719,92.7
STK002,2022-04-21,91.6,94.7,91.06,92.72,809646,92.72
STK002,2022-04-22,93.51,93.51,90.84,91.46,1208887,91.46
STK002,2022-04-25,92.13,93.02,91.01,91.75,1091324,91.75
STK002,2022-04-26,89.96,98.49,89.96,97.62,1503370,97.62
STK002,2022-04-27,97.74,103.54,97.74,102.72,1451691,102.72
STK002,2022-04-28,101.01,101.01,98.65,99.69,1546718,99.69
STK002,2022-04-29,100.83,100.83,98.43,99.04,936953,99.04
STK002,2022-05-02,100.91,100.91,97.03,98.6,1221611,98.6
STK002,2022-05-03,98.59,98.59,92.95,93.92,1533278,93.92
STK002,2022-05-04,94.35,94.35,88.6,90.07,1666299,90.07
STK002,2022-05-05,89.6,94.03,89.6,92.64,1257227,92.64
STK002,2022-05-06,92.87,92.87,84.26,84.77,1328466,84.77
STK002,2022-05-09,85.2,86.78,84.35,85.95,1369157,85.95
STK002,2022-05-10,84.8,90.39,84.8,89.38,1271701,89.38
STK002,2022-05-11,90.71,92.36,90.0,91.33,1179268,91.33
STK002,2022-05-12,91.69,91.69,85.22,86.02,1725512,86.02
STK002,2022-05-13,85.93,85.93,83.76,84.58,1066446,84.58
STK002,2022-05-16,84.07,86.82,84.07,85.51,1390236,85.51
STK002,2022-05-17,85.55,85.55,82.26,83.61,1310883,83.61
STK002,2022-05-18,82.48,82.48,79.1,80.63,1153892,80.63
STK002,2022-05-19,79.47,83.96,79.47,82.39,1550951,82.39
STK002,2022-05-20,82.86,85.59,82.86,84.15,1076643,84.15
STK002,2022-05-23,83.43,83.43,78.46,79.4,1362408,79.4
STK002,2022-05-24,78.43,83.5,78.43,82.46,1373347,82.46
STK002,2022-05-25,82.94,82.94,79.97,81.19,1052410,81.19
STK002,2022-05-26,80.93,83.67,80.93,83.23,1619980,83.23
STK002,2022-05-27,84.71,84.71,80.67,81.59,1119395,81.59
STK002,2022-05-30,82.59,86.67,82.59,86.18,1577242,86.18
STK002,2022-05-31,85.31,87.09,85.31,86.39,899659,86.39
STK002,2022-06-01,86.96,86.96,83.61,84.03,1345230,84.03
STK002,2022-06-02,85.51,85.84,84.44,85.15,1523401,85.15
STK002,2022-06-03,83.55,87.62,83.55,86.93,941060,86.93
STK002,2022-06-06,85.84,91.55,85.84,89.87,1468725,89.87
STK002,2022-06-07,90.15,90.15,87.28,88.72,1439086,88.72
STK002,2022-06-08,92.17,95.98,92.17,94.45,1308431,94.45
STK002,2022-06-09,94.23,97.55,94.23,96.28,1488472,96.28
STK002,2022-06-10,97.35,99.2,96.75,97.93,1249389,97.93
STK002,2022-06-13,100.13,100.13,96.08,96.88,1176431,96.88
STK002,2022-06-14,97.48,98.43,96.68,97.57,835982,97.57
STK002,2022-06-15,98.09,101.19,98.09,99.66,1207404,99.66
STK002,2022-06-16,98.89,103.1,98.89,102.34,1435068,102.34
STK002,2022-06-17,100.94,101.67,99.21,100.46,1518227,100.46
STK002,2022-06-20,101.43,102.42,101.02,101.86,1301654,101.86
STK002,2022-06-21,103.99,105.04,101.92,103.35,1550258,103.35
STK002,2022-06-22,104.21,104.33,102.36,103.3,1245159,103.3
STK002,2022-06-23,102.8,102.8,97.86,99.6,1621904,99.6
STK002,2022-06-24,100.66,103.73,100.44,101.82,1469307,101.82
STK002,2022-06-27,101.73,102.35,98.7,100.82,1040536,100.82
STK002,2022-06-28,100.37,100.37,95.08,95.81,1522914,95.81
STK002,2022-06-29,96.5,99.6,96.5,98.56,963524,98.56
STK002,2022-06-30,98.62,101.26,98.62,100.13,987099,100.13
STK002,2022-07-01,99.31,100.92,99.3,100.23,813573,100.23
STK002,2022-07-04,100.76,102.91,100.76,102.24,1258609,102.24
STK002,2022-07-05,101.57,105.17,101.57,103.7,1261090,103.7
STK002,2022-07-06,105.13,105.13,96.63,97.65,1245268,97.65
STK002,2022-07-07,96.59,97.26,96.0,96.44,1354824,96.44
STK002,2022-07-08,95.96,99.46,95.96,98.35,1299465,98.35
STK002,2022-07-11,99.11,102.47,99.11,101.3,1210796,101.3
STK002,2022-07-12,99.57,104.86,99.57,103.28,933128,103.28
STK002,2022-07-13,103.62,107.92,103.62,106.81,1669001,106.81
STK002,2022-07-14,107.0,107.73,103.57,105.81,1174045,105.81
STK002,2022-07-15,106.35,106.35,98.59,100.73,1616508,100.73
STK002,2022-07-18,99.02,99.02,96.57,97.96,1145914,97.96
STK002,2022-07-19,99.32,99.32,92.79,93.93,1123738,93.93
STK002,2022-07-20,95.73,95.73,91.86,92.38,1172034,92.38
STK002,2022-07-21,90.41,92.23,90.11,91.1,913705,91.1
STK002,2022-07-22,92.5,92.5,87.0,88.37,1112042,88.37
STK002,2022-07-25,87.77,88.71,87.37,88.06,913276,88.06
STK002,2022-07-26,88.62,89.66,86.72,88.52,1481500,88.52
STK002,2022-07-27,90.12,91.88,90.12,91.31,1520049,91.31
STK002,2022-07-28,89.8,91.51,89.33,90.48,1430940,90.48
STK002,2022-07-29,90.78,91.26,87.73,89.53,1312881,89.53
STK002,2022-08-01,88.45,88.45,86.01,87.22,1069792,87.22
STK002,2022-08-02,87.17,88.64,87.16,88.12,1437449,88.12
STK002,2022-08-03,87.28,89.28,87.28,88.27,1004201,88.27
STK002,2022-08-04,87.25,88.76,86.66,87.78,1455441,87.78
STK002,2022-08-05,88.92,91.66,88.92,90.0,1088957,90.0
STK002,2022-08-08,88.95,88.95,84.45,85.5,1525986,85.5
STK002,2022-08-09,84.81,84.81,81.59,82.05,1196318,82.05
STK002,2022-08-10,80.56,83.48,80.56,81.93,1457796,81.93
STK002,2022-08-11,80.9,80.9,79.09,79.92,1487891,79.92
STK002,2022-08-12,79.99,81.43,78.92,80.44,1410754,80.44
STK002,2022-08-15,80.61,80.61,78.31,78.9,1232904,78.9
STK002,2022-08-16,78.64,78.64,77.39,77.78,1007246,77.78
STK002,2022-08-17,79.08,81.85,79.08,81.42,1235023,81.42
STK002,2022-08-18,82.27,82.27,77.83,78.58,1664572,78.58
STK002,2022-08-19,77.45,81.49,77.45,80.39,967037,80.39
STK002,2022-08-22,81.94,83.24,81.68,82.27,1135458,82.27
STK002,2022-08-23,81.33,81.34,78.34,79.8,1441144,79.8
STK002,2022-08-24,80.07,82.96,80.07,82.09,1380086,82.09
STK002,2022-08-25,82.44,85.11,82.44,83.4,1526728,83.4
STK002,2022-08-26,82.02,84.88,82.02,84.37,1176387,84.37
STK002,2022-08-29,85.6,87.35,85.6,86.86,1054148,86.86
STK002,2022-08-30,86.82,87.74,85.39,86.38,1379293,86.38
STK002,2022-08-31,86.94,86.94,81.19,82.82,1592076,82.82
STK002,2022-09-01,82.75,85.41,82.75,84.19,1552303,84.19
STK002,2022-09-02,83.83,88.19,83.83,86.86,1406418,86.86
STK002,2022-09-05,85.75,89.39,85.75,88.27,1302696,88.27
STK002,2022-09-06,88.08,89.54,87.15,88.29,1429818,88.29
STK002,2022-09-07,87.88,89.83,87.88,88.91,1175403,88.91
STK002,2022-09-08,89.82,90.04,87.01,88.65,1153239,88.65
STK002,2022-09-09,86.87,88.94,86.72,87.66,1433022,87.66
STK002,2022-09-12,89.17,93.27,89.17,91.95,1513804,91.95
STK002,2022-09-13,92.74,92.74,87.74,88.75,1271987,88.75
STK002,2022-09-14,89.05,89.05,85.92,87.6,1181662,87.6
STK002,2022-09-15,87.34,89.15,87.34,88.38,1174656,88.38
STK002,2022-09-16,87.61,87.61,85.89,86.54,1193129,86.54
STK002,2022-09-19,85.64,85.94,82.85,84.43,1521354,84.43
STK002,2022-09-20,83.68,84.78,83.68,84.34,950368,84.34
STK002,2022-09-21,85.91,87.07,85.33,85.99,1166473,85.99
STK002,2022-09-22,86.25,86.25,83.41,84.69,1103756,84.69
STK002,2022-09-23,85.19,87.48,84.28,85.92,1054007,85.92
STK002,2022-09-26,86.72,87.57,84.93,86.17,914439,86.17
STK002,2022-09-27,84.84,88.39,84.84,87.38,1474586,87.38
STK002,2022-09-28,88.35,90.75,88.22,89.54,1274140,89.54
STK002,2022-09-29,89.58,89.58,86.86,87.73,1027346,87.73
STK002,2022-09-30,87.5,90.65,87.5,89.45,1529516,89.45
STK002,2022-10-03,92.09,93.98,90.34,92.16,1008291,92.16
STK002,2022-10-04,90.57,90.82,89.31,90.24,1060919,90.24
STK002,2022-10-05,91.06,92.16,90.39,91.07,1257742,91.07
STK002,2022-10-06,92.72,92.72,88.8,90.56,922202,90.56
STK002,2022-10-07,91.35,91.35,86.58,87.3,1118668,87.3
STK002,2022-10-10,89.18,89.18,84.84,85.92,1454084,85.92
STK002,2022-10-11,85.09,91.38,85.09,90.69,1214678,90.69
STK002,2022-10-12,91.67,91.67,88.33,89.4,1286085,89.4
STK002,2022-10-13,89.35,89.48,87.12,88.52,1398943,88.52
STK002,2022-10-14,86.39,89.19,86.39,88.65,1146611,88.65
STK002,2022-10-17,87.88,90.08,87.78,88.69,1235769,88.69
STK002,2022-10-18,90.29,90.29,86.69,87.55,1486529,87.55
STK002,2022-10-19,88.44,88.44,83.7,84.6,1335473,84.6
STK002,2022-10-20,84.3,85.65,82.9,84.02,987258,84.02
STK002,2022-10-21,84.37,87.26,84.37,85.91,1304655,85.91
STK002,2022-10-24,86.95,88.17,86.85,87.33,939646,87.33
STK002,2022-10-25,86.66,87.48,86.02,86.6,1143213,86.6
STK002,2022-10-26,85.71,85.71,83.71,84.09,1417131,84.09
STK002,2022-10-27,85.4,91.93,85.4,90.97,1431667,90.97
STK002,2022-10-28,89.47,89.47,87.04,87.67,1488261,87.67
STK002,2022-10-31,88.27,90.64,87.46,88.9,889537,88.9
STK002,2022-11-01,88.61,91.62,88.61,90.31,1147336,90.31
STK002,2022-11-02,90.68,90.7,89.14,90.07,1461232,90.07
STK002,2022-11-03,87.57,91.2,87.57,90.36,885642,90.36
STK002,2022-11-04,89.39,90.67,88.58,89.86,1519762,89.86
STK002,2022-11-07,93.21,93.21,89.55,90.36,1509047,90.36
STK002,2022-11-08,90.01,92.75,90.01,91.35,958970,91.35
STK002,2022-11-09,91.9,95.36,91.9,93.74,1023043,93.74
STK002,2022-11-10,94.45,95.71,94.11,94.89,884294,94.89
STK002,2022-11-11,93.55,101.24,93.55,100.34,1600505,100.34
STK002,2022-11-14,99.18,102.55,99.18,101.72,1238131,101.72
STK002,2022-11-15,100.56,104.29,100.56,103.36,1405982,103.36
STK002,2022-11-16,102.98,102.98,101.46,102.26,1259364,102.26
STK002,2022-11-17,103.43,107.37,103.43,105.08,1520070,105.08
STK002,2022-11-18,105.15,105.15,99.96,101.57,1379215,101.57
STK002,2022-11-21,99.97,100.63,98.36,99.67,1535765,99.67
STK002,2022-11-22,99.28,101.11,97.56,99.15,1426566,99.15
STK002,2022-11-23,99.69,107.04,99.69,105.85,1482953,105.85
STK002,2022-11-24,105.1,105.1,100.56,101.92,1594676,101.92
STK002,2022-11-25,104.58,106.56,103.1,104.87,1268448,104.87
STK002,2022-11-28,102.4,102.4,98.4,100.38,1465027,100.38
STK002,2022-11-29,100.86,108.35,100.86,105.62,1653539,105.62
STK002,2022-11-30,106.33,106.33,101.27,103.18,1039528,103.18
STK002,2022-12-01,103.19,103.19,95.2,95.79,1189330,95.79
STK002,2022-12-02,96.89,98.72,95.3,96.73,1280303,96.73
STK002,2022-12-05,96.83,96.83,92.92,94.11,1603192,94.11
STK002,2022-12-06,94.41,94.41,89.78,91.79,1035202,91.79
STK002,2022-12-07,91.32,91.32,88.62,89.6,1566025,89.6
STK002,2022-12-08,90.33,90.33,86.56,87.22,1176385,87.22
STK002,2022-12-09,86.96,89.85,86.96,89.35,1421790,89.35
STK002,2022-12-12,87.73,90.42,87.73,89.51,1490378,89.51
STK002,2022-12-13,89.46,90.09,87.88,88.85,981397,88.85
STK002,2022-12-14,87.61,95.94,87.61,95.32,1180102,95.32
STK002,2022-12-15,96.51,101.64,96.51,99.24,1218010,99.24
STK002,2022-12-16,101.42,101.42,97.97,100.08,1303210,100.08
STK002,2022-12-19,100.57,102.9,99.7,101.19,1334934,101.19
STK002,2022-12-20,102.73,102.77,98.98,101.12,1440764,101.12
STK002,2022-12-21,100.33,105.7,100.33,104.25,1595973,104.25
STK002,2022-12-22,103.98,103.98,98.69,100.55,1649946,100.55
STK002,2022-12-23,100.47,100.5,96.7,98.42,1379551,98.42
STK002,2022-12-26,97.86,103.43,97.86,101.85,1231804,101.85
STK002,2022-12-27,101.92,103.0,100.27,101.81,1386679,101.81
STK002,2022-12-28,98.95,105.67,98.95,104.26,1119731,104.26
STK002,2022-12-29,104.54,104.54,101.75,102.61,1179224,102.61
STK002,2022-12-30,101.98,107.27,101.98,106.08,1026206,106.08
STK002,2023-01-02,106.9,106.9,100.74,102.21,1659641,102.21
STK002,2023-01-03,100.69,102.44,100.2,101.03,1471922,101.03
STK002,2023-01-04,100.79,101.95,98.6,99.88,1290582,99.88
STK002,2023-01-05,97.12,99.41,97.12,98.78,1066715,98.78
STK002,2023-01-06,100.35,101.83,99.16,100.66,1575287,100.66
STK002,2023-01-09,99.23,104.3,99.23,102.08,1000197,102.08
STK002,2023-01-10,102.07,102.66,100.95,101.78,904099,101.78
STK002,2023-01-11,102.63,104.31,101.49,103.11,1401900,103.11
STK002,2023-01-12,103.22,103.22,100.24,101.71,913955,101.71
STK002,2023-01-13,103.56,104.92,101.04,102.75,1542795,102.75
STK002,2023-01-16,103.77,105.61,103.04,104.31,929752,104.31
STK002,2023-01-17,106.15,106.15,103.14,104.6,1281817,104.6
STK002,2023-01-18,103.48,106.35,103.48,105.58,1059181,105.58
STK002,2023-01-19,106.5,109.49,106.5,108.66,1467636,108.66
STK002,2023-01-20,108.0,109.7,106.71,107.81,1356241,107.81
STK002,2023-01-23,108.44,109.64,107.59,108.57,1265231,108.57
STK002,2023-01-24,108.99,110.51,108.34,109.12,1399158,109.12
STK002,2023-01-25,110.58,114.16,110.58,112.95,1193218,112.95
STK002,2023-01-26,114.28,114.28,112.63,113.5,863067,113.5
STK002,2023-01-27,114.07,114.07,110.33,111.28,1530342,111.28
STK002,2023-01-30,110.98,116.97,110.98,115.43,1423641,115.43
STK002,2023-01-31,114.49,115.15,111.85,113.6,1572292,113.6
STK002,2023-02-01,112.49,113.04,109.22,111.25,1089500,111.25
STK002,2023-02-02,109.3,112.98,108.75,110.55,869131,110.55
STK002,2023-02-03,111.8,111.8,109.97,110.71,1204407,110.71
STK002,2023-02-06,112.81,112.81,106.53,108.82,953354,108.82
STK002,2023-02-07,110.22,110.82,108.79,110.05,1144327,110.05
STK002,2023-02-08,111.23,111.23,107.86,108.72,1079488,108.72
STK002,2023-02-09,109.93,109.93,104.72,106.47,1563224,106.47
STK002,2023-02-10,107.21,107.87,105.33,106.95,1456838,106.95
STK002,2023-02-13,105.76,107.16,103.0,104.55,1550478,104.55
STK002,2023-02-14,103.32,107.36,103.32,105.92,1518740,105.92
STK002,2023-02-15,104.11,107.82,104.11,107.02,1396771,107.02
STK002,2023-02-16,105.37,110.62,105.37,108.95,1529325,108.95
STK002,2023-02-17,109.8,111.11,109.51,110.27,984678,110.27
STK002,2023-02-20,111.08,111.08,108.36,108.86,1081579,108.86
STK002,2023-02-21,108.12,112.03,107.89,109.54,1181550,109.54
STK002,2023-02-22,106.86,108.88,106.58,107.46,1567091,107.46
STK002,2023-02-23,105.35,109.11,105.35,108.32,1163187,108.32
STK002,2023-02-24,107.97,109.78,107.33,108.65,934400,108.65
STK002,2023-02-27,108.24,111.67,108.24,110.25,1519329,110.25
STK002,2023-02-28,111.25,112.17,108.13,109.64,1181796,109.64
STK002,2023-03-01,110.07,112.43,108.57,110.5,876290,110.5
STK002,2023-03-02,108.38,113.23,108.38,111.65,1415477,111.65
STK002,2023-03-03,112.51,115.39,110.99,113.47,939921,113.47
STK002,2023-03-06,113.12,113.12,109.09,111.28,1226996,111.28
STK002,2023-03-07,111.1,112.22,109.76,111.32,1149401,111.32
STK002,2023-03-08,113.31,114.57,110.58,112.19,995442,112.19
STK002,2023-03-09,110.35,115.44,110.35,114.74,1570620,114.74
STK002,2023-03-10,116.64,117.39,114.66,116.29,1064187,116.29
STK002,2023-03-13,117.88,119.39,115.39,117.32,1173956,117.32
STK002,2023-03-14,118.82,123.68,118.82,122.17,1255912,122.17
STK002,2023-03-15,123.76,124.6,121.78,122.91,1381037,122.91
STK002,2023-03-16,122.95,124.26,121.88,123.4,1031903,123.4
STK002,2023-03-17,125.81,125.81,121.33,122.67,1335750,122.67
STK002,2023-03-20,125.02,125.02,118.95,120.8,1383299,120.8
STK002,2023-03-21,118.69,124.06,118.69,122.14,1005741,122.14
STK002,2023-03-22,118.93,124.5,118.93,123.17,1383482,123.17
STK002,2023-03-23,124.53,126.14,122.68,124.85,1349732,124.85
STK002,2023-03-24,125.04,125.28,122.56,123.51,1179822,123.51
STK002,2023-03-27,122.73,131.11,122.73,128.47,1092220,128.47
STK002,2023-03-28,130.85,130.85,124.99,125.89,1591385,125.89
STK002,2023-03-29,125.9,132.23,125.9,130.97,1671641,130.97
STK002,2023-03-30,133.17,135.76,132.01,133.76,1196734,133.76
STK002,2023-03-31,132.95,134.0,129.99,131.92,1154646,131.92
STK002,2023-04-03,134.7,136.22,134.64,135.32,1581792,135.32
STK002,2023-04-04,133.83,138.23,133.83,136.99,1437839,136.99
STK002,2023-04-05,136.08,143.62,136.08,142.58,1301233,142.58
STK002,2023-04-06,143.19,143.19,140.17,141.78,1183206,141.78
STK002,2023-04-07,143.3,147.57,143.3,146.35,1013822,146.35
STK002,2023-04-10,147.19,148.44,146.67,147.72,1034663,147.72
STK002,2023-04-11,148.75,150.94,145.55,148.01,1277344,148.01
STK002,2023-04-12,147.46,147.46,138.23,140.69,1606855,140.69
STK002,2023-04-13,138.66,142.89,138.66,141.52,1425002,141.52
STK002,2023-04-14,141.16,144.18,141.16,142.77,1335154,142.77
STK002,2023-04-17,145.58,148.88,145.58,147.94,1469050,147.94
STK002,2023-04-18,147.66,149.14,145.45,146.73,1487990,146.73
STK002,2023-04-19,145.9,147.91,145.63,146.67,1499386,146.67
STK002,2023-04-20,145.28,149.37,145.28,147.4,1336189,147.4
STK002,2023-04-21,148.55,148.55,143.39,144.23,1391207,144.23
STK002,2023-04-24,142.78,148.24,142.78,146.21,1471045,146.21
STK002,2023-04-25,145.05,149.78,145.05,148.99,1007213,148.99
STK002,2023-04-26,150.51,151.64,147.99,149.9,1389440,149.9
STK002,2023-04-27,150.76,151.9,148.54,149.97,1057666,149.97
STK002,2023-04-28,149.6,151.27,146.82,148.58,1203406,148.58
STK002,2023-05-01,147.2,149.65,146.9,148.14,1271586,148.14
STK002,2023-05-02,145.27,149.5,145.27,147.78,993670,147.78
STK002,2023-05-03,147.25,147.9,143.62,146.49,1445695,146.49
STK002,2023-05-04,146.04,147.58,143.27,145.9,1161300,145.9
STK002,2023-05-05,146.77,148.3,144.45,145.88,1226181,145.88
STK002,2023-05-08,144.69,149.32,144.69,148.59,1290267,148.59
STK002,2023-05-09,146.65,146.85,144.2,145.18,1143002,145.18
STK002,2023-05-10,144.54,147.03,140.79,143.92,1510253,143.92
STK002,2023-05-11,141.59,144.66,139.24,141.86,1346477,141.86
STK002,2023-05-12,142.19,142.38,138.8,140.73,1045283,140.73
STK002,2023-05-15,139.75,144.19,139.75,142.56,1184345,142.56
STK002,2023-05-16,140.9,144.92,138.59,141.53,1196786,141.53
STK002,2023-05-17,140.03,144.41,138.73,141.6,1337574,141.6
STK002,2023-05-18,138.44,144.52,138.44,143.38,1249970,143.38
STK002,2023-05-19,143.92,145.94,141.01,142.51,1417696,142.51
STK002,2023-05-22,147.3,147.3,140.14,143.19,856582,143.19
STK002,2023-05-23,141.39,145.89,141.39,144.35,1174060,144.35
STK002,2023-05-24,141.14,146.25,141.14,144.23,1025522,144.23
STK002,2023-05-25,142.73,146.21,142.58,144.16,1205836,144.16
STK002,2023-05-26,143.17,149.15,143.17,146.95,1199522,146.95
STK002,2023-05-29,145.79,149.89,144.83,146.77,881407,146.77
STK002,2023-05-30,146.18,153.6,146.18,152.04,1669271,152.04
STK002,2023-05-31,153.58,160.35,153.58,157.78,1662195,157.78
STK002,2023-06-01,158.5,162.83,156.05,159.47,1487496,159.47
STK002,2023-06-02,155.63,164.06,155.63,160.9,1289605,160.9
STK002,2023-06-05,162.6,162.6,158.32,160.18,1017204,160.18
STK002,2023-06-06,157.37,161.32,157.37,160.2,1048860,160.2
STK002,2023-06-07,163.62,163.62,156.96,160.21,1404608,160.21
STK002,2023-06-08,160.09,166.85,160.09,164.38,1316671,164.38
STK002,2023-06-09,163.63,168.96,163.63,167.69,1049633,167.69
STK002,2023-06-12,165.75,165.75,158.95,162.16,1257880,162.16
STK002,2023-06-13,161.61,168.75,161.61,167.41,1054530,167.41
STK002,2023-06-14,166.78,168.49,165.02,166.78,900712,166.78
STK002,2023-06-15,170.17,175.96,170.17,173.31,1638731,173.31
STK002,2023-06-16,172.97,182.29,172.97,181.19,1519022,181.19
STK002,2023-06-19,177.76,185.35,177.76,182.46,1182679,182.46
STK002,2023-06-20,179.8,191.02,179.8,188.06,1256450,188.06
STK002,2023-06-21,185.48,190.9,185.48,189.08,1146018,189.08
STK002,2023-06-22,187.1,190.07,185.2,187.06,1349530,187.06
STK002,2023-06-23,185.8,187.63,182.19,184.99,1161212,184.99
STK002,2023-06-26,186.92,186.92,180.68,183.17,935844,183.17
STK002,2023-06-27,183.67,183.67,177.6,179.32,1169280,179.32
STK002,2023-06-28,178.17,185.08,178.17,183.88,942187,183.88
STK002,2023-06-29,183.35,184.5,177.71,181.45,1024768,181.45
STK002,2023-06-30,181.89,188.34,181.89,185.93,1171141,185.93
STK002,2023-07-03,187.05,187.05,180.62,183.53,1223903,183.53
STK002,2023-07-04,185.1,185.1,174.98,178.55,1097424,178.55
STK002,2023-07-05,177.86,184.07,177.64,180.44,1254854,180.44
STK002,2023-07-06,178.44,178.44,174.92,176.73,1123922,176.73
STK002,2023-07-07,179.45,182.24,177.61,179.17,1146090,179.17
STK002,2023-07-10,180.19,180.19,174.35,176.38,1295777,176.38
STK002,2023-07-11,175.09,175.09,164.48,167.25,1617266,167.25
STK002,2023-07-12,165.35,168.95,165.35,167.19,1077264,167.19
STK002,2023-07-13,165.79,165.79,162.54,163.34,1385685,163.34
STK002,2023-07-14,162.96,166.15,162.74,164.6,881534,164.6
STK002,2023-07-17,160.24,160.24,154.43,155.45,1530538,155.45
STK002,2023-07-18,156.34,156.34,151.42,153.16,1157315,153.16
STK002,2023-07-19,152.2,152.2,141.16,142.7,1551592,142.7
STK002,2023-07-20,145.18,145.18,139.54,140.88,1481102,140.88
STK002,2023-07-21,141.55,141.83,137.05,139.58,1034783,139.58
STK002,2023-07-24,135.86,141.0,135.86,140.13,890909,140.13
STK002,2023-07-25,140.51,143.5,140.51,142.88,1365629,142.88
STK002,2023-07-26,149.89,149.89,143.51,144.75,901228,144.75
STK002,2023-07-27,147.87,147.87,136.05,137.26,1747014,137.26
STK002,2023-07-28,137.76,138.17,133.77,136.33,961636,136.33
STK002,2023-07-31,135.61,137.66,133.59,136.23,939906,136.23
STK002,2023-08-01,136.79,136.79,132.7,134.35,1062972,134.35
STK002,2023-08-02,135.61,135.61,127.49,129.3,1477284,129.3
STK002,2023-08-03,127.48,129.24,126.22,128.01,1139833,128.01
STK002,2023-08-04,130.02,130.02,124.34,126.62,1193364,126.62
STK002,2023-08-07,127.19,127.19,124.01,124.98,930333,124.98
STK002,2023-08-08,126.16,126.16,121.87,122.74,1166890,122.74
STK002,2023-08-09,125.58,125.59,123.43,124.9,1098104,124.9
STK002,2023-08-10,125.94,125.94,122.68,124.4,970806,124.4
STK002,2023-08-11,126.41,126.41,122.98,124.75,925668,124.75
STK002,2023-08-14,125.91,125.91,121.08,122.56,964315,122.56
STK002,2023-08-15,122.46,123.04,120.95,122.01,842013,122.01
STK002,2023-08-16,122.4,123.88,119.97,122.34,853142,122.34
STK002,2023-08-17,122.67,123.48,119.97,122.04,1222867,122.04
STK002,2023-08-18,123.54,128.62,123.54,126.9,1513778,126.9
STK002,2023-08-21,126.18,131.17,126.18,129.71,984148,129.71
STK002,2023-08-22,131.26,131.26,124.63,126.88,1414638,126.88
STK002,2023-08-23,129.21,130.74,128.3,129.7,1261141,129.7
STK002,2023-08-24,129.33,129.54,125.71,127.8,1552003,127.8
STK002,2023-08-25,127.17,127.17,121.37,122.61,1087300,122.61
STK002,2023-08-28,121.9,128.26,121.9,125.72,1139558,125.72
STK002,2023-08-29,125.42,128.46,125.42,127.78,1082340,127.78
STK002,2023-08-30,125.95,130.04,125.95,128.86,1219219,128.86
STK002,2023-08-31,124.05,131.27,124.05,129.19,1011318,129.19
STK002,2023-09-01,126.56,129.42,126.56,128.64,1443110,128.64
STK002,2023-09-04,129.89,133.68,129.89,132.57,1627410,132.57
STK002,2023-09-05,135.09,135.56,132.45,134.17,1331465,134.17
STK002,2023-09-06,137.1,137.1,128.95,131.04,1270737,131.04
STK002,2023-09-07,130.65,135.51,130.65,134.15,1604134,134.15
STK002,2023-09-08,132.29,139.95,132.29,138.01,1506577,138.01
STK002,2023-09-11,136.96,136.96,133.75,135.22,939733,135.22
STK002,2023-09-12,133.43,135.53,132.22,133.48,1512532,133.48
STK002,2023-09-13,133.05,138.71,133.05,137.62,1135501,137.62
STK002,2023-09-14,136.64,141.49,136.42,138.89,948081,138.89
STK002,2023-09-15,139.36,139.36,130.92,132.62,1137071,132.62
STK002,2023-09-18,132.51,132.51,125.27,126.33,1103206,126.33
STK002,2023-09-19,129.47,129.47,119.58,122.06,1390575,122.06
STK002,2023-09-20,122.22,126.67,122.22,124.89,1059920,124.89
STK002,2023-09-21,123.57,130.7,123.57,128.89,1007763,128.89
